instance_name,knapsack_size,bias,capweight,threshold_cost,termination_cost_constant,termination_cost_exponent,approximation_ratio_greedy,greedy_is_optimal,global_cost,optimal_global_iterations_classically,global_statistics,approximation_ratio_global,better_than_greedy_global,to_optimality_global,global_stepwise_cost,nested_cost,optimal_inner_iterations_classically,optimal_outer_iterations_classically,optimal_inner_iterations,inner_statistics,outer_statistics,smart_global_statistics,approximation_ratio_nested,better_than_greedy_nested,to_optimality_nested,nested_stepwise_cost,cut_cost,cut_inner_iterations,cut_inner_statistics,cut_outer_statistics,cut_optimal_inner_classically,cut_optimal_outer_classically,approximation_ratio_cut,better_than_greedy_cut,to_optimality_cut,cut_stepwise_cost
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,1788854381,2500,4.5,0.9798507462686568,False,1567267738,"[18, 23]","[[0, 1, 1, 1, 2, 0, 2, 0, 3, 4, 6, 3, 7, 9, 11, 11], [0, 1, 0, 0, 2, 2, 0, 2, 3, 5, 4, 3, 6, 8, 6, 2, 10, 9, 9], [0, 0, 1, 0, 0, 2, 0, 3, 4, 0, 2, 7, 0, 8, 0, 15, 4, 6, 19, 4, 33, 34, 17, 44, 21, 57, 97, 70, 89, 157, 36, 207, 158, 140, 330, 498, 532, 829, 356, 1198, 50, 721, 1499, 360, 1910, 3405, 755, 5126, 4800, 4604, 6612, 4918, 9223, 3025, 9803, 14156, 2771, 5844, 31976, 39175, 23862]]",1.0,True,True,"[599423, 709089, 1565959226]",1731068487,"[0, 0, 0, 0]","[15, 18, 19, 0]","[5, 2, 2, 2]","[[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 3, 3, 5, 5, 5, 5, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2], [0, 0, 0, 1, 1, 2, 2, 2, 2, 2], [0, 0, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 2, 3, 5, 2, 4, 4], [0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 2, 3, 4, 4], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 5, 3, 4, 5, 1, 6, 5, 5, 15, 27, 10, 34, 45, 45], [0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 2, 1, 4, 2, 3, 1, 5, 0, 12, 7, 16, 22, 3, 31, 8, 26, 28, 34, 54, 9, 11, 64, 69, 4, 109, 261, 169, 341, 41, 279, 406, 257, 1034, 1062, 389, 947, 2029, 913, 1320, 375, 67, 2959, 1383, 4466, 8753, 278, 11247, 2164, 3576, 18010, 12180]]",[],1.0,True,True,"[1707056, 643331, 5348428, 1723369672]",1630071774,"[3, 4, 3]","[[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 1, 1, 0, 0, 3, 3, 3, 3, 3], [0, 0, 1, 1, 1, 2, 2, 2, 0, 0, 1, 1, 1, 4, 4, 4, 4, 4], [0, 0, 1, 1, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3]]","[[0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 4, 1, 4, 6, 3, 1, 9, 0, 12, 10, 0, 24, 33, 16, 6, 39, 22, 2, 103, 102, 107, 138, 59, 163, 302, 226, 275, 41, 259, 726, 589, 671, 513, 1305, 1646, 955, 1274, 1590, 2774, 3531, 2465, 3988, 4074]]","[4, 4, 4]","[2, 3, 0]",1.0,True,True,"[441383, 788708, 1628841683]"
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,8000000000,2500,5.0,0.9798507462686568,False,7696128731,[18],"[[0, 1, 1, 0, 1, 2, 2, 0, 2, 5, 6, 4, 8, 3, 3, 3, 3], [0, 1, 1, 1, 1, 1, 2, 0, 0, 4, 5, 3, 7, 7, 6, 9, 7, 0, 17, 6, 13, 21, 20, 47, 55, 65, 44, 72, 51, 14, 53, 267, 10, 345, 103, 504, 344, 203, 829, 341, 1064, 254, 21, 111, 1101, 199, 2048, 3181, 966, 5845, 8561, 3463, 1372, 8781, 5521, 21216, 15378, 29155, 8909, 9734, 303, 56430, 27386, 66609, 110884, 87449, 53333, 23688, 45740, 280417]]",1.0,True,True,"[455839, 7695672892]",6763720045,"[0, 0]","[15, 0]","[13, 2]","[[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 3, 6, 6, 13, 13, 13, 13, 13], [0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 3, 3, 3, 3], [0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 1, 1, 3, 2, 1, 1, 3, 6, 6, 2, 16, 8, 1, 22, 2, 35, 41, 48, 33, 84, 86, 138, 167, 146, 235, 177, 119, 316, 35, 97, 449, 817, 1030, 112, 1205, 784, 777, 1408, 2427, 1848, 3812, 2120, 5212, 7075, 7882, 9319, 10113, 3063, 6075, 5497, 6002, 31316, 2692, 22379, 3610, 29385, 72164, 53170, 2442]]",[],1.0,True,True,"[3209717, 6760510328]",6465056736,"[3, 3, 5]","[[0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3], [0, 0, 1, 1, 0, 0, 2, 2, 3, 3, 3, 3, 3], [0, 0, 0, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 6, 6, 6, 8, 8, 5, 5, 5, 5, 5]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 2, 2, 0, 7, 1, 8, 7, 9, 19, 14, 28, 18, 0, 29, 33, 54, 54, 101, 112, 63, 107, 108, 265, 242, 51, 108, 77, 493, 384, 500, 85, 381, 312, 615, 551, 263, 1170, 3109, 1864, 2142, 6129, 2294, 8447, 3695, 9839, 13034, 16209]]","[4, 4, 4]","[2, 3, 0]",1.0,True,True,"[706620, 993437, 6463356679]"
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,223606,2500,1.5,0.9798507462686568,False,169075,[],"[[0, 1, 1, 0, 2, 0, 1, 3, 1, 3, 2]]",0.9798507462686568,False,False,[169075],188105,[0],[18],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 2, 3, 1, 2, 2, 4, 0]]",[],0.9798507462686568,False,False,[188105],193425,[],"[[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5, 5, 5]]",[],[],[],0.9798507462686568,False,False,[]
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,1000000,2500,2.0,0.9798507462686568,False,934156,[18],"[[0, 0, 1, 1, 2, 0, 2, 2, 2, 3, 0, 6, 3, 2, 3, 15, 15], [0, 1, 1, 1, 0, 1, 1, 0, 3, 2, 4, 6, 3, 0, 8, 3]]",1.0,True,True,"[568926, 365230]",930836,[0],[15],[5],"[[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 3, 3, 5, 5, 5, 5, 5]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 2, 1, 2]]",[],0.9798507462686568,False,False,[930836],966661,"[4, 3]","[[0, 0, 0, 0, 0, 0, 2, 2, 2, 4, 4, 4, 4, 4], [0, 0, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]]","[[0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1]]","[4, 4]","[2, 0]",1.0,True,True,"[360588, 606073]"
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,4472135,2500,2.5,0.9798507462686568,False,3644979,[18],"[[0, 0, 1, 1, 0, 2, 1, 1, 0, 1, 6, 4, 5, 3, 12, 7, 8, 8], [0, 0, 0, 1, 1, 2, 0, 3, 0, 0, 1, 3, 8, 7, 9, 9, 13, 2, 2, 0, 9, 45, 22, 35, 71, 76, 17]]",1.0,True,True,"[599322, 3045657]",4378796,"[0, 0]","[18, 0]","[0, 2]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2]]","[[1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 7, 2, 3, 8, 11, 11], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 1, 2, 5, 1, 1, 0, 11, 10, 15, 5, 6, 6, 17, 35, 3, 28]]",[],1.0,True,True,"[539231, 3839565]",3887249,"[3, 5, 3]","[[0, 0, 1, 1, 0, 0, 0, 0, 3, 3, 3, 3, 3], [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5], [0, 0, 1, 1, 0, 0, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 3, 2, 0, 4, 5, 6]]","[4, 4, 4]","[2, 4, 0]",1.0,True,True,"[410081, 1337691, 2139477]"
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,20000000,2500,3.0,0.9798507462686568,False,18160148,[18],"[[0, 0, 0, 1, 2, 1, 0, 1, 0, 0, 5, 5, 5, 8, 6, 7, 6, 9, 0, 28, 19, 19], [0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 5, 6, 7, 3, 9, 3, 8, 7, 1, 3, 16, 8, 47, 56, 5, 87, 60, 30, 54, 173, 184, 181, 156, 392, 427]]",1.0,True,True,"[1155856, 17004292]",19958995,"[0, 0]","[15, 0]","[2, 0]","[[0, 0, 0, 1, 1, 0, 0, 0, 3, 3, 3, 4, 4, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 3, 0, 0, 3, 1, 1, 2, 3, 7, 14, 14], [1, 1, 0, 0, 3, 1, 1, 4, 0, 1, 5, 7, 9, 3, 2, 7, 18, 17, 9, 3, 11, 15, 20, 18, 44, 77, 46, 66, 111, 92, 44, 2, 100, 74, 254, 543, 404]]",[],1.0,True,True,"[1606367, 18352628]",16145582,"[4, 4, 3]","[[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2, 2, 2, 1, 1, 6, 6, 4, 4, 4, 4, 4], [0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 1, 1, 7, 7, 4, 4, 4, 4, 4], [0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 2, 1, 1, 4, 6, 1, 0, 11, 8, 4, 18, 20, 28, 17, 18, 23, 58]]","[4, 4, 4]","[2, 3, 0]",1.0,True,True,"[979115, 1068203, 14098264]"
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,89442719,2500,3.5,0.9798507462686568,False,85133128,[18],"[[0, 1, 1, 0, 0, 1, 2, 3, 3], [0, 0, 1, 0, 1, 1, 2, 1, 3, 2, 0, 2, 7, 0, 8, 15, 12, 20, 24, 14, 18, 4, 39, 65, 27, 74, 107, 83, 78, 196, 209, 246, 224, 193, 352, 259, 8, 130, 53, 468, 44, 216, 41, 97, 2863, 3519]]",1.0,True,True,"[134380, 84998748]",88259947,"[0, 0]","[15, 0]","[2, 4]","[[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2], [0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 3, 4, 4, 4, 4, 4]]","[[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 2, 1, 1, 3, 5, 6, 6], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 3, 4, 2, 4, 4, 6, 9, 9, 15, 4, 3, 19, 15, 41, 44, 30, 11, 54, 19, 87, 3, 128, 203, 228, 10, 65, 299, 66, 615, 352]]",[],1.0,True,True,"[881737, 87378210]",87523849,"[4, 4, 3]","[[0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 4, 4, 4, 4, 4], [0, 0, 1, 1, 2, 2, 1, 1, 1, 4, 4, 4, 4, 4], [0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 3, 1, 8, 10, 9, 11, 8, 10, 7, 16, 10, 33, 18, 58, 65, 3, 78, 40, 39, 162, 88, 36, 112, 125, 457, 43]]","[4, 4, 4]","[2, 4, 0]",1.0,True,True,"[857485, 638508, 86027856]"
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,400000000,2500,4.0,0.9798507462686568,False,353720235,[18],"[[0, 0, 1, 1, 2, 2, 0, 0, 0, 4, 1, 3, 6, 4, 3, 10, 10], [0, 0, 1, 0, 0, 1, 1, 3, 4, 1, 6, 6, 4, 10, 3, 3, 7, 17, 7, 23, 20, 19, 19, 43, 10, 89, 72, 7, 5, 23, 103, 241, 53, 240, 437, 416, 53, 575, 897, 1125, 1302, 1626, 1205, 1218, 1029, 2190, 139, 954, 2135, 972, 4228, 5462, 4403, 9080]]",1.0,True,True,"[481936, 353238299]",350107586,"[0, 0]","[18, 0]","[0, 4]","[[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 0, 3, 3, 4, 4, 4, 4, 4]]","[[0, 1, 2, 1, 3, 1, 3, 0, 5, 5, 4, 3, 7, 5, 1, 14, 14], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 3, 1, 1, 0, 2, 14, 2, 12, 3, 28, 12, 3, 24, 42, 7, 66, 86, 36, 131, 127, 52, 77, 301, 112, 195, 70, 137, 625, 523, 306, 1313, 139, 29, 1457, 1019, 78, 804, 1661]]",[],1.0,True,True,"[727848, 349379738]",341750724,"[4, 3]","[[0, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 7, 7, 6, 6, 6, 14, 14, 14, 11, 11, 11, 4, 4, 4, 4, 4], [0, 0, 1, 1, 0, 0, 0, 0, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 2, 3, 4, 2, 1, 1, 0, 9, 3, 5, 5, 9, 26, 6, 1, 13, 46, 58, 41, 97, 110, 68, 54, 69, 240, 94, 88, 87, 26, 112, 805, 599, 33, 915, 699, 680, 576, 242]]","[4, 4]","[2, 0]",1.0,True,True,"[1913650, 339837074]"
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,1788854381,2500,4.5,0.9798507462686568,False,1422348013,[18],"[[0, 1, 0, 0, 1, 1, 1], [0, 0, 0, 0, 1, 0, 0, 3, 4, 3, 2, 4, 1, 7, 6, 0, 16, 9, 23, 18, 14, 6, 0, 40, 17, 89, 57, 39, 35, 49, 227, 283, 20, 162, 143, 191, 70, 623, 761, 402, 662, 497, 485, 392, 828, 700, 857, 3047, 3429, 2132, 7727, 8279, 301, 2939, 13254, 13283, 3849, 8791, 15172, 1752, 8790, 62603]]",1.0,True,True,"[64889, 1422283124]",1501566755,"[0, 0, 0]","[15, 18, 0]","[2, 2, 7]","[[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 1, 1, 3, 3, 5, 5, 5, 8, 8, 8, 4, 4, 4, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 3, 3, 7, 7, 7, 7, 7]]","[[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 3, 1, 2, 3, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 5, 0, 4, 7, 7], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 2, 5, 6, 6, 0, 2, 5, 1, 18, 6, 14, 1, 0, 29, 44, 26, 24, 21, 112, 68, 121, 94, 184, 138, 128, 197, 311, 414, 514, 48, 926, 701, 84, 1192, 671, 1316, 448, 872, 1651, 5248, 4653, 5817]]",[],1.0,True,True,"[599278, 1108484, 1499858993]",1561909034,"[4, 2, 3, 3]","[[0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 4, 4, 4, 4, 4], [0, 0, 0, 0, 0, 2, 2, 2, 2, 2], [0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3], [0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 5, 2, 3, 6, 12, 9, 14, 9, 29, 31, 26, 3, 37, 53, 31, 59, 109, 43, 150, 77, 161, 289, 304, 81, 277, 575, 184, 709, 936, 925, 1481, 268, 1871, 2325, 1023, 2697, 1663, 5003, 5387]]","[4, 4, 4, 4]","[2, 4, 4, 0]",1.0,True,True,"[923121, 626606, 1167038, 1559192269]"
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,8000000000,2500,5.0,0.9798507462686568,False,6487108220,"[18, 22]","[[0, 1, 0, 1, 1, 1, 0, 3, 1, 0, 6, 6], [0, 0, 0, 1, 1, 2, 2, 2, 3, 4, 1, 5, 4, 3, 3], [0, 1, 0, 0, 2, 2, 2, 2, 1, 2, 4, 4, 2, 7, 2, 9, 12, 7, 7, 25, 13, 45, 53, 55, 11, 72, 106, 30, 1, 21, 90, 155, 171, 43, 97, 76, 123, 631, 561, 73, 1114, 98, 1926, 1530, 2028, 1509, 4266, 207, 1578, 6066, 7628, 3320, 12616, 4804, 10655, 16793, 6952, 4963, 28199, 41964, 39731, 31030, 15706, 44875, 81166, 78117, 98754, 193809]]",1.0,True,True,"[225568, 334402, 6486548250]",6673871087,"[0, 0]","[15, 0]","[2, 0]","[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 3, 3, 2, 1, 4, 11, 12, 12], [0, 2, 2, 2, 3, 3, 0, 4, 3, 0, 7, 5, 5, 5, 3, 3, 2, 21, 24, 10, 35, 35, 3, 35, 13, 79, 109, 63, 119, 183, 77, 53, 253, 327, 241, 80, 69, 242, 956, 117, 103, 291, 1499, 1709, 2093, 1313, 3611, 790, 2188, 7482, 8310, 5154, 11646, 14229, 2215, 6879, 25490, 1905, 95, 28192, 46870, 55998, 16055, 37132, 88369, 87264, 132728, 145993]]",[],1.0,True,True,"[1493081, 6672378006]",6973845728,"[3, 48]","[[0, 0, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3], [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 2, 2, 7, 7, 7, 10, 10, 12, 12, 12, 5, 5, 5, 5, 15, 15, 15, 7, 7, 6, 6, 28, 28, 28, 44, 44, 48, 48, 48, 48, 48]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 1, 3, 4, 1, 6, 10, 5, 3, 5, 8, 1, 20, 19, 31, 37, 58, 56, 55, 48, 78, 155, 139, 220, 45, 80, 2, 173, 334, 516, 646, 983, 1064, 361, 1747, 144, 1983, 287]]","[4, 4]","[2, 0]",1.0,True,True,"[643833, 6973201895]"
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,223606,2500,1.5,0.9798507462686568,False,221006,[18],"[[0, 1, 1, 0, 1, 2, 0, 2, 4, 4], [0, 0, 1, 0, 1, 0, 0]]",1.0,True,True,"[173475, 47531]",215037,[0],[18],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 2, 3, 1, 0, 1, 1, 3, 2, 1]]",[],0.9798507462686568,False,False,[215037],193179,[],"[[0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 2, 2, 1, 1, 5]]",[],[],[],0.9798507462686568,False,False,[]
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,1000000,2500,2.0,0.9798507462686568,False,992333,[18],"[[0, 1, 0, 1, 1], [0, 0, 0, 1, 2, 2, 2, 2, 1, 4, 2, 1, 0, 6, 9, 7, 2, 5, 8, 7, 37]]",1.0,True,True,"[47592, 944741]",794563,[0],[15],[2],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 2, 0, 11]]",[],0.9798507462686568,False,False,[794563],982793,[4],"[[0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 4, 4, 4, 4, 4], [0, 0, 0, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 7, 7, 7, 8]]","[[0, 0, 0, 0, 0, 0]]",[4],[2],1.0,True,True,[508508]
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,4472135,2500,2.5,0.9798507462686568,False,4282187,[18],"[[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 5, 1, 4, 7, 7], [0, 0, 1, 1, 2, 2, 2, 0, 3, 1, 6, 6, 8, 6, 7, 5, 13, 5, 15, 2, 15, 15, 46, 38, 38, 41, 95, 67]]",1.0,True,True,"[325455, 3956732]",3938451,"[0, 0]","[15, 0]","[2, 4]","[[0, 0, 0, 1, 1, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 7, 7, 7, 4, 4, 4, 4, 4]]","[[0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 8, 8], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 2, 3, 1, 3, 2, 1, 0, 5, 6, 0, 16, 21]]",[],1.0,True,True,"[773145, 3165306]",4318668,"[3, 21]","[[0, 0, 1, 1, 1, 0, 0, 1, 1, 3, 3, 3, 3, 3], [0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 5, 5, 5, 1, 1, 0, 0, 13, 13, 13, 16, 16, 16, 16, 18, 18, 21, 21, 21, 21, 21]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[4, 4]","[2, 0]",1.0,True,True,"[639886, 3678782]"
n20_r400_S82_i31_uncorrelated,20,0,0.3733587462939432,20000000,2500,3.0,0.9798507462686568,False,16584513,[18],"[[0, 1, 1, 1, 2, 0, 0, 1, 2, 1, 6, 3, 3], [0, 1, 0, 0, 1, 1, 0, 1, 3, 0, 3, 0, 7, 1, 1, 7, 14, 8, 17, 8, 14, 21, 31, 66, 70, 2, 97, 83, 30, 110, 30, 8, 249, 246, 269, 458]]",1.0,True,True,"[238566, 16345947]",15668328,"[0, 0]","[15, 0]","[2, 2]","[[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 3, 1, 0, 7, 7, 14, 14], [0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 0, 5, 3, 0, 0, 10, 9, 4, 0, 7, 22, 6, 19, 26, 29, 60, 27, 69, 2, 85, 16, 194]]",[],1.0,True,True,"[1485640, 14182688]",17588418,"[4, 4]","[[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 2, 2, 6, 6, 9, 9, 4, 4, 4, 4, 4], [0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 0, 0, 5, 5, 7, 7, 8, 8, 4, 4, 4, 4, 4]]","[[0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 2, 3, 0, 4, 8, 9, 8, 12, 9, 1, 24, 19, 8, 16, 3, 20, 56]]","[4, 4]","[2, 0]",1.0,True,True,"[609639, 16978779]"
