instance_name,knapsack_size,bias,depth,capweight,T,remaining_value_ratio,global_cost,optimal_global_iterations_classically,global_statistics,to_optimality_global,nested_cost,optimal_inner_iterations_classically,optimal_outer_iterations_classically,optimal_inner_iterations,inner_statistics,outer_statistics,optimal_nested_cost,optimal_global_cost,to_optimality_nested,cut_cost,cut_inner_iterations,cut_inner_statistics,cut_outer_statistics,cut_optimal_inner_classically,cut_optimal_outer_classically,to_optimality_cut,global_gatecost,nested_gatecost,cut_gatecost,greedy_is_optimal
n25_r400_S47_i13_weakly_correlated,25,6.25,20,0.2707756232686981,-1,-1.0,4550,[34],"[[0, 1, 1, 1, 2, 1, 2, 2, 1, 2, 3, 1, 7, 2, 7, 10, 5, 5, 14, 14]]",True,10535,[0],[97],[0],"[[0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 2, 2, 1, 1, 1, 2, 0, 4, 5, 1, 7, 1, 9, 8, 5, 8, 16, 9, 24, 20, 35, 35]]",4875,1725,True,83304.48920767636,[5],"[[0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 0, 0, 0, 0, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3, 2, 2, 4, 2, 8, 11, 5, 10, 15, 22, 2, 23, 23]]",[0],[68],True,984530,2356941,21702351,False
n18_r400_S87_i74_weakly_correlated,18,4.5,1,0.8408829616003679,-1,-1.0,126,[2],"[[0, 1, 1]]",True,311,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 2, 2]]",90,90,True,1160.1801341037133,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 0, 1, 1, 1, 0, 1, 1, 4, 3, 6, 6]]",[0],[20],True,31790,82768,386379,False
n18_r400_S87_i74_weakly_correlated,18,4.5,3,0.8408829616003679,-1,-1.0,126,[2],"[[0, 1, 1]]",True,123,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",90,90,True,486.18013410371327,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 1, 0, 1, 2, 2]]",[0],[15],True,31790,33253,169689,False
n18_r400_S87_i74_weakly_correlated,18,4.5,5,0.8408829616003679,-1,-1.0,144,[2],"[[0, 0, 1, 1]]",True,331,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 0, 2, 2]]",90,90,True,1018.1801341037133,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 1, 0, 1, 3, 3, 4, 4, 4]]",[0],[9],True,36294,87998,353335,False
n18_r400_S87_i74_weakly_correlated,18,4.5,7,0.8408829616003679,-1,-1.0,36,[2],"[[0, 0]]",True,268,[0],[2],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 2, 2]]",90,90,True,254.18013410371327,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[6],True,9008,72010,87966,False
n18_r400_S87_i74_weakly_correlated,18,4.5,9,0.8408829616003679,-1,-1.0,306,[2],"[[0, 0, 0, 0, 1, 2, 2]]",True,684,[0],[2],[2],"[[0, 0, 0, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0]]",90,90,True,282.18013410371327,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1]]",[0],[3],True,77223,190802,93110,False
n18_r400_S87_i74_weakly_correlated,18,4.5,10,0.8408829616003679,-1,-1.0,36,[2],"[[0, 0]]",True,1156,[0],[2],[2],"[[0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",90,90,True,269.18013410371327,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[2],True,9008,318110,89123,False
n18_r400_S87_i74_weakly_correlated,18,4.5,12,0.8408829616003679,-1,-1.0,270,[2],"[[0, 0, 0, 0, 0, 2, 2]]",True,648,[0],[1],[2],"[[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0]]",54,90,True,243.18013410371327,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1]]",[0],[2],True,68084,177558,81822,False
n18_r400_S87_i74_weakly_correlated,18,4.5,14,0.8408829616003679,-1,-1.0,324,[2],"[[0, 1, 1, 0, 2, 2]]",True,726,[0],[1],[2],"[[0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0]]",54,90,True,199.18013410371327,[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",[0],[2],True,81858,197904,64350,False
n10_r400_S50_i26_weakly_correlated,10,2.5,1,0.5096935584740463,-1,-1.0,130,[2],"[[0, 0, 1, 0, 0, 1, 1]]",True,65,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",50,50,True,112.60658281104543,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1]]",[0],[3],True,24505,13756,37721,False
n10_r400_S50_i26_weakly_correlated,10,2.5,2,0.5096935584740463,-1,-1.0,70,[2],"[[0, 1, 1]]",True,110,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 1, 1]]",50,50,True,87.60658281104543,[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",[0],[4],True,13210,22687,29725,False
n10_r400_S50_i26_weakly_correlated,10,2.5,3,0.5096935584740463,-1,-1.0,110,[2],"[[0, 0, 1, 1, 1]]",True,261,[0],[3],[0],"[[0, 0, 0, 0, 0, 1, 1, 1, 1]]","[[0, 1, 1, 1, 0, 2, 2]]",70,50,True,142.60658281104543,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[4],True,20753,54118,45117,False
n10_r400_S50_i26_weakly_correlated,10,2.5,4,0.5096935584740463,-1,-1.0,70,[2],"[[0, 1, 1]]",True,130,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",50,50,True,147.60658281104543,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[3],True,13210,26684,46547,False
n10_r400_S50_i26_weakly_correlated,10,2.5,5,0.5096935584740463,-1,-1.0,90,[2],"[[0, 0, 0, 1, 1]]",True,55,[0],[1],[0],"[[0, 0, 0, 0, 0, 0, 0]]","[[0, 0]]",30,50,True,142.60658281104543,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 1, 1]]",[0],[6],True,16962,11562,44832,False
n10_r400_S50_i26_weakly_correlated,10,2.5,6,0.5096935584740463,-1,-1.0,70,[2],"[[0, 1, 1]]",True,984,[0],[2],[3],"[[0, 0, 1, 1, 1, 1, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]",50,50,True,287.6065828110454,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 2, 1, 2, 2]]",[0],[5],True,13210,209129,93099,False
n10_r400_S50_i26_weakly_correlated,10,2.5,7,0.5096935584740463,-1,-1.0,30,[2],"[[0, 0, 0]]",True,195,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 2]]",70,50,True,2336.96488057089,[2],"[[0, 0, 0, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 2, 2, 2]]",[0],[8],True,5628,39707,622795,False
n10_r400_S50_i26_weakly_correlated,10,2.5,8,0.5096935584740463,-1,-1.0,70,[2],"[[0, 1, 1]]",True,482,[1],[1],[1],"[[0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 0, 0, 0, 1, 1]]",78,50,True,1277.5677065342811,[2],"[[0, 0, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]",[0],[7],True,13210,99280,302706,False
n13_r400_S53_i27_weakly_correlated,13,3.25,1,0.49981994958588405,-1,-1.0,26,[1],"[[0, 0]]",True,31,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[0, 0]]",39,39,True,101.87400655675413,[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",[0],[3],True,5792,8024,33843,False
n13_r400_S53_i27_weakly_correlated,13,3.25,2,0.49981994958588405,-1,-1.0,117,[1],"[[0, 0, 0, 1, 1]]",True,88,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",39,39,True,210.87400655675413,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 2]]",[0],[5],True,26268,21531,74922,False
n13_r400_S53_i27_weakly_correlated,13,3.25,3,0.49981994958588405,-1,-1.0,26,[1],"[[0, 0]]",True,93,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",39,39,True,384.8740065567541,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 0, 1, 3, 3]]",[0],[4],True,5792,22671,135936,False
n13_r400_S53_i27_weakly_correlated,13,3.25,5,0.49981994958588405,-1,-1.0,104,[1],"[[0, 0, 1, 1]]",True,103,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",39,39,True,342.8740065567541,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 1, 3, 3]]",[0],[2],True,23372,24956,117595,False
n13_r400_S53_i27_weakly_correlated,13,3.25,6,0.49981994958588405,-1,-1.0,91,[1],"[[0, 1, 1]]",True,56,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[0, 0]]",39,39,True,204.87400655675413,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 2]]",[0],[3],True,20476,13679,68388,False
n13_r400_S53_i27_weakly_correlated,13,3.25,7,0.49981994958588405,-1,-1.0,104,[1],"[[0, 0, 1, 1]]",True,482,[0],[3],[0],"[[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]]","[[1, 1, 1, 1, 1]]",91,39,True,144.87400655675413,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1]]",[0],[3],True,23372,119112,48315,False
n13_r400_S53_i27_weakly_correlated,13,3.25,9,0.49981994958588405,-1,-1.0,39,[1],"[[0, 0, 0]]",True,2967,[0],[1],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 7, 7, 9, 9, 9, 9, 9, 10, 10, 10, 13, 13, 13, 13]]","[[1, 1]]",39,39,True,258.8740065567541,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 2, 2]]",[0],[3],True,8688,739951,85970,False
n13_r400_S53_i27_weakly_correlated,13,3.25,10,0.49981994958588405,-1,-1.0,104,[1],"[[0, 0, 1, 1]]",True,65052,[0],[706],[0],"[[0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 7, 7, 11, 11, 11, 7, 7, 15, 15, 15, 15, 15, 10, 10]]","[[1, 1, 0, 2, 0, 2, 1, 1, 0, 5, 6, 0, 8, 3, 10, 8, 13, 20, 4, 22, 29, 45, 4, 58, 23, 55, 81, 125, 51, 24, 140, 52, 253, 148, 234, 113, 388, 388]]",18369,39,True,280.74801311350825,[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[6],True,23372,15555573,83897,False
n27_r400_S98_i42_weakly_correlated,27,6.75,2,0.4240490797546012,-1,-1.0,2916,[16],"[[0, 0, 0, 1, 0, 2, 0, 0, 2, 3, 4, 4, 8, 2, 10, 10]]",True,1171,[0],[15],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 2, 1, 0, 3, 4, 4]]",837,891,True,3647.39556437857,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 1, 1, 3, 3, 3, 0, 5, 6, 7, 2, 7, 10, 10]]",[0],[36],True,623932,257956,967790,False
n27_r400_S98_i42_weakly_correlated,27,6.75,5,0.4240490797546012,-1,-1.0,2349,[16],"[[0, 1, 0, 0, 1, 2, 0, 0, 4, 4, 5, 1, 6, 6, 6]]",True,214,[0],[13],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1]]",729,891,True,1151.3955643785698,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 3, 3, 1, 4, 4]]",[0],[13],True,502500,47853,305297,False
n27_r400_S98_i42_weakly_correlated,27,6.75,8,0.4240490797546012,-1,-1.0,2106,[16],"[[0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 3, 7, 7, 7]]",True,1093,[0],[12],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 0, 1, 1, 3, 4, 4]]",675,891,True,896.3955643785697,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 2, 1, 1, 3, 3]]",[0],[7],True,450488,241067,233129,False
n27_r400_S98_i42_weakly_correlated,27,6.75,10,0.4240490797546012,-1,-1.0,2025,[16],"[[0, 0, 1, 0, 1, 2, 1, 3, 2, 4, 1, 1, 2, 6, 6]]",True,1265,[0],[11],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 0, 0, 3, 0, 3, 0, 1, 4, 4]]",621,891,True,1878.3955643785698,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 2, 1, 2, 0, 3, 5, 6, 6]]",[0],[12],True,433080,278802,519990,False
n27_r400_S98_i42_weakly_correlated,27,6.75,13,0.4240490797546012,-1,-1.0,1620,[16],"[[0, 0, 0, 1, 0, 1, 1, 2, 3, 1, 0, 2, 6, 6]]",True,3997,[0],[13],[1],"[[0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 1, 0, 0, 1, 1, 1, 0, 1, 2, 2, 3, 0, 0, 5, 5, 5]]",729,891,True,678.3955643785697,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 0, 1, 0, 2, 2]]",[0],[5],True,346358,911638,185673,False
n27_r400_S98_i42_weakly_correlated,27,6.75,16,0.4240490797546012,-1,-1.0,2187,[16],"[[0, 0, 1, 1, 2, 1, 1, 0, 4, 5, 5, 7, 7]]",True,3771,[0],[11],[4],"[[0, 0, 0, 0, 1, 1, 2, 2, 1, 1, 4, 4, 4, 4, 4]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]",621,891,True,942.0329030057115,[0],"[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 0, 1, 2, 3, 2, 0, 0]]",[0],[6],True,467896,857298,256580,False
n27_r400_S98_i42_weakly_correlated,27,6.75,18,0.4240490797546012,-1,-1.0,2808,[16],"[[0, 0, 0, 1, 2, 2, 2, 3, 0, 2, 5, 6, 1, 8, 6, 6]]",True,756,[0],[10],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 2, 0, 0, 3, 3]]",567,891,True,1797.8240317628508,[0],"[[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 2, 2, 0, 0, 1, 2, 4, 5, 5]]",[0],[6],True,600792,166555,484790,False
n27_r400_S98_i42_weakly_correlated,27,6.75,21,0.4240490797546012,-1,-1.0,1917,[16],"[[0, 0, 1, 0, 2, 1, 1, 0, 4, 3, 3, 7, 7]]",True,3732,[0],[26],[0],"[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 2, 0, 3, 3, 3, 3, 5, 6, 7, 7, 9, 9]]",1431,891,True,8693.008539968465,[3],"[[0, 0, 0, 1, 1, 2, 2, 2, 2, 0, 0, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 3]]",[0],[6],True,410046,820662,2151755,False
n22_r400_S36_i20_weakly_correlated,22,5.5,2,0.5403781979977753,-1,-1.0,396,[4],"[[0, 0, 1, 1, 2, 2]]",True,230,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 1, 1]]",198,198,True,1284.206142178149,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 1, 2, 3, 3, 3, 3, 5, 1, 1]]",[0],[10],True,103134,62651,430927,False
n22_r400_S36_i20_weakly_correlated,22,5.5,4,0.5403781979977753,-1,-1.0,264,[4],"[[0, 1, 0, 0, 1, 1]]",True,240,[0],[5],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 1]]",242,198,True,480.2061421781492,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 3, 3]]",[0],[5],True,68634,65291,164232,False
n22_r400_S36_i20_weakly_correlated,22,5.5,6,0.5403781979977753,-1,-1.0,352,[4],"[[0, 1, 0, 0, 2, 2]]",True,470,[0],[6],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 0, 0, 3, 3]]",286,198,True,358.2061421781492,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 2]]",[0],[3],True,91634,127029,119880,False
n22_r400_S36_i20_weakly_correlated,22,5.5,8,0.5403781979977753,-1,-1.0,528,[4],"[[0, 1, 0, 0, 1, 0, 2, 1, 1, 1]]",True,172,[0],[6],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",286,198,True,324.2061421781492,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 1]]",[0],[2],True,137390,46865,111418,False
n22_r400_S36_i20_weakly_correlated,22,5.5,11,0.5403781979977753,-1,-1.0,44,[4],"[[0, 0]]",True,671,[0],[5],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 1, 2, 1, 2, 2]]",242,198,True,229.20614217814918,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1]]",[0],[2],True,11378,180998,74640,False
n22_r400_S36_i20_weakly_correlated,22,5.5,13,0.5403781979977753,-1,-1.0,44,[4],"[[0, 0]]",True,505,[0],[5],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 0, 0, 3, 3]]",242,198,True,1380.9684473653483,[0],"[[0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 1, 1, 4, 4, 4, 0, 0, 0, 0, 0]]","[[0, 1, 1]]",[0],[2],True,11378,136234,416559,False
n22_r400_S36_i20_weakly_correlated,22,5.5,15,0.5403781979977753,-1,-1.0,418,[4],"[[0, 0, 0, 1, 1, 2, 2]]",True,1008,[0],[5],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 2, 2, 2, 0, 4, 4]]",242,198,True,909.2061421781492,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0, 2, 1, 0, 2, 2, 0, 3, 3]]",[0],[5],True,108823,271639,311461,False
n22_r400_S36_i20_weakly_correlated,22,5.5,17,0.5403781979977753,-1,-1.0,1034,[4],"[[0, 0, 1, 1, 2, 0, 1, 1, 2, 5, 5]]",True,4643,[0],[4],[3],"[[0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2]]",198,198,True,6388.966763877537,[3],"[[0, 0, 0, 1, 1, 1, 1, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 3]]",[0],[9],True,269579,1259630,1922967,False
n20_r400_S82_i47_weakly_correlated,20,5.0,2,0.5660964230171073,-1,-1.0,1540,[46],"[[0, 1, 0, 0, 0, 1, 1, 2, 1, 1, 1, 1, 8, 7, 7]]",True,5230,[0],[77],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 0, 1, 0, 1, 2, 2, 3, 4, 6, 6, 0, 7, 10, 8, 23, 9, 17, 17]]",3100,1860,True,7529.953049282518,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 2, 2, 2, 0, 1, 2, 1, 2, 8, 1, 9, 2, 3, 13, 19, 9, 29, 7, 31, 31]]",[0],[52],True,384507,1348594,2478631,False
n20_r400_S82_i47_weakly_correlated,20,5.0,4,0.5660964230171073,-1,-1.0,4220,[46],"[[0, 0, 0, 1, 1, 1, 1, 2, 3, 2, 4, 2, 3, 4, 7, 1, 2, 0, 13, 24, 24]]",True,4580,[0],[69],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 2, 1, 1, 0, 3, 2, 0, 3, 4, 2, 8, 0, 3, 12, 5, 0, 3, 9, 22, 22]]",2780,1860,True,3699.953049282518,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 2, 0, 0, 1, 4, 5, 5, 2, 7, 9, 0, 13, 16, 16]]",[0],[27],True,1054413,1180745,1224940,False
n20_r400_S82_i47_weakly_correlated,20,5.0,6,0.5660964230171073,-1,-1.0,920,[46],"[[0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 6, 6]]",True,6710,[0],[62],[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 0, 0, 2, 1, 1, 4, 2, 3, 3, 6, 4, 8, 0, 4, 7, 21, 13, 6, 34, 34]]",2500,1860,True,749.9530492825178,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 0, 2, 1, 0, 4, 4]]",[0],[14],True,229590,1730097,242773,False
n20_r400_S82_i47_weakly_correlated,20,5.0,8,0.5660964230171073,-1,-1.0,560,[46],"[[0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 1, 1]]",True,15796,[0],[591],[0],"[[0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 3, 3, 3, 2, 2, 1, 1, 1, 3, 3, 3, 11, 11]]","[[0, 1, 1, 1, 3, 1, 3, 1, 0, 6, 3, 0, 8, 11, 5, 16, 9, 5, 8, 0, 6, 13, 4, 17, 53, 90, 90]]",23660,1860,True,459.9530492825178,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 2, 2, 2]]",[0],[7],True,139572,4088271,147727,False
n20_r400_S82_i47_weakly_correlated,20,5.0,10,0.5660964230171073,-1,-1.0,1200,[46],"[[0, 0, 0, 0, 2, 2, 2, 1, 4, 3, 5, 5]]",True,16910,[0],[94],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 1, 0, 1, 2, 2, 2, 3, 0, 3, 7, 8, 4, 7, 5, 14, 17, 23, 21, 5, 29, 43, 14, 0, 32, 82, 82]]",3780,1860,True,729.9530492825178,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 2, 2, 3, 3]]",[0],[18],True,299604,4360176,243074,False
n20_r400_S82_i47_weakly_correlated,20,5.0,12,0.5660964230171073,-1,-1.0,5080,[46],"[[0, 0, 0, 1, 1, 2, 2, 3, 0, 0, 6, 6, 4, 10, 10, 1, 16, 13, 21, 21]]",True,32916,[0],[79],[3],"[[0, 0, 0, 1, 1, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 5, 5, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 2, 3, 4, 0, 3, 4, 6, 4, 6, 6, 1, 14, 23, 35, 35]]",3180,1860,True,1727.9248788520283,[0],"[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 2, 2, 2, 3, 0, 1, 0, 1, 1, 5, 1, 3, 5, 5]]",[0],[43],True,1269494,8776969,575992,False
n20_r400_S82_i47_weakly_correlated,20,5.0,14,0.5660964230171073,-1,-1.0,540,[46],"[[0, 1, 1, 0, 1, 0, 0, 3, 3]]",True,206990,[0],[121],[8],"[[0, 0, 0, 1, 1, 1, 1, 1, 1, 4, 4, 4, 1, 1, 1, 1, 8, 8, 8, 8, 8]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 2, 5, 2, 1, 9, 0, 11, 15, 12, 2, 13, 19, 34, 2, 22, 42, 18, 20, 82, 82]]",4860,1860,True,54351.717189482944,[2],"[[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 3, 3, 1, 2, 7, 4, 3, 13, 17, 2, 21, 8, 0, 19, 39, 3, 63, 63]]",[0],[84],True,134685,55545062,16571947,False
n20_r400_S82_i47_weakly_correlated,20,5.0,16,0.5660964230171073,-1,-1.0,6320,[46],"[[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 3, 5, 6, 2, 6, 13, 5, 13, 11, 24, 27, 27]]",True,17136,[1],[57],[1],"[[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 2, 1, 2, 4, 0, 6, 3, 1, 7, 1, 0, 1, 16, 2, 21, 16, 30, 30]]",5980,1860,True,42422.13994706976,[4],"[[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 7, 7, 3, 3, 4, 4, 4, 4, 4]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 2, 0, 3, 8, 6, 16, 7, 2, 22, 22]]",[0],[79],True,1579480,4487667,12330596,False
n18_r400_S87_i34_weakly_correlated,18,4.5,1,0.3863344464423324,-1,-1.0,126,[1],"[[0, 1, 1]]",True,41,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[0, 0]]",54,54,True,330.0650716052681,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 2, 2]]",[0],[1],True,25956,9499,96742,False
n18_r400_S87_i34_weakly_correlated,18,4.5,3,0.3863344464423324,-1,-1.0,36,[1],"[[0, 0]]",True,123,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",54,54,True,160.0650716052681,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1]]",[0],[1],True,7352,27011,49394,False
n18_r400_S87_i34_weakly_correlated,18,4.5,5,0.3863344464423324,-1,-1.0,180,[1],"[[0, 1, 1, 1]]",True,133,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",54,54,True,80.0650716052681,[0],"[[0, 0, 0, 0, 0]]","[[0, 0]]",[0],[0],True,37096,28976,23487,False
n18_r400_S87_i34_weakly_correlated,18,4.5,7,0.3863344464423324,-1,-1.0,126,[1],"[[0, 1, 1]]",True,143,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",54,54,True,162.0650716052681,[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",[0],[1],True,25956,31281,47161,False
n18_r400_S87_i34_weakly_correlated,18,4.5,9,0.3863344464423324,-1,-1.0,54,[1],"[[0, 0, 0]]",True,153,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",54,54,True,100.0650716052681,[0],"[[0, 0, 0, 0, 0]]","[[0, 0]]",[0],[1],True,11028,33276,26727,False
n18_r400_S87_i34_weakly_correlated,18,4.5,10,0.3863344464423324,-1,-1.0,126,[1],"[[0, 1, 1]]",True,176,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1]]",54,54,True,285.0650716052681,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 1]]",[0],[1],True,25956,38098,77645,False
n18_r400_S87_i34_weakly_correlated,18,4.5,12,0.3863344464423324,-1,-1.0,36,[1],"[[0, 0]]",True,330,[1],[0],[1],"[[0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 0]]",42,54,True,277.0650716052681,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[2],True,7352,72234,80363,False
